code,year,sex,age_group,population
E12000002,2040,male,60-64,209114
E12000002,2041,male,60-64,214393
E12000002,2042,male,60-64,220915
E12000002,2043,male,60-64,227105
E12000002,2044,male,60-64,230601
E12000002,2045,male,60-64,234297
E12000002,2046,male,60-64,238342
E12000002,2047,male,60-64,242171
E12000002,2022,male,65-69,187681
E12000002,2023,male,65-69,191141
E12000002,2024,male,65-69,195519
E12000002,2025,male,65-69,201434
E12000002,2026,male,65-69,207362
E12000002,2027,male,65-69,213452
E12000002,2028,male,65-69,218451
E12000002,2029,male,65-69,223748
E12000002,2030,male,65-69,227826
E12000002,2031,male,65-69,229541
E12000002,2032,male,65-69,230367
E12000002,2033,male,65-69,229724
E12000002,2034,male,65-69,228897
E12000002,2035,male,65-69,226628
E12000002,2036,male,65-69,226429
E12000002,2037,male,65-69,223978
E12000002,2038,male,65-69,220090
E12000002,2039,male,65-69,213759
E12000002,2040,male,65-69,208832
E12000002,2041,male,65-69,201758
E12000002,2042,male,65-69,195525
E12000002,2043,male,65-69,192520
E12000002,2044,male,65-69,194600
E12000002,2045,male,65-69,198740
E12000002,2046,male,65-69,203879
E12000002,2047,male,65-69,210134
E12000002,2022,male,70-74,173108
E12000002,2023,male,70-74,169002
E12000002,2024,male,70-74,166821
E12000002,2025,male,70-74,165703
E12000002,2026,male,70-74,166728
E12000002,2027,male,70-74,169521
E12000002,2028,male,70-74,172947
E12000002,2029,male,70-74,177099
E12000002,2030,male,70-74,182724
E12000002,2031,male,70-74,188370
E12000002,2032,male,70-74,194128
E12000002,2033,male,70-74,198857
E12000002,2034,male,70-74,203831
E12000002,2035,male,70-74,207689
E12000002,2036,male,70-74,209373
E12000002,2037,male,70-74,210277
E12000002,2038,male,70-74,209838
E12000002,2039,male,70-74,209256
E12000002,2040,male,70-74,207351
E12000002,2041,male,70-74,207380
E12000002,2042,male,70-74,205312
E12000002,2043,male,70-74,201908
E12000002,2044,male,70-74,196286
E12000002,2045,male,70-74,191953
E12000002,2046,male,70-74,185662
E12000002,2047,male,70-74,180156
E12000002,2022,male,75-79,140849
E12000002,2023,male,75-79,147597
E12000002,2024,male,75-79,150988
E12000002,2025,male,75-79,153363
E12000002,2026,male,75-79,154159
E12000002,2027,male,75-79,146510
E12000002,2028,male,75-79,143366
E12000002,2029,male,75-79,141761
E12000002,2030,male,75-79,141076
E12000002,2031,male,75-79,142277
E12000002,2032,male,75-79,145015
E12000002,2033,male,75-79,148339
E12000002,2034,male,75-79,152234
E12000002,2035,male,75-79,157351
E12000002,2036,male,75-79,162478
E12000002,2037,male,75-79,167692
E12000002,2038,male,75-79,172023
E12000002,2039,male,75-79,176550
E12000002,2040,male,75-79,180094
E12000002,2041,male,75-79,181732
E12000002,2042,male,75-79,182735
E12000002,2043,male,75-79,182568
E12000002,2044,male,75-79,182326
E12000002,2045,male,75-79,180912
E12000002,2046,male,75-79,181235
E12000002,2047,male,75-79,179666
E12000002,2022,male,80-84,83897
E12000002,2023,male,80-84,85916
E12000002,2024,male,80-84,89385
E12000002,2025,male,80-84,92378
E12000002,2026,male,80-84,96475
E12000002,2027,male,80-84,107232
E12000002,2028,male,80-84,112895
E12000002,2029,male,80-84,115698
E12000002,2030,male,80-84,117487
E12000002,2031,male,80-84,117946
E12000002,2032,male,80-84,112147
E12000002,2033,male,80-84,110096
E12000002,2034,male,80-84,109193
E12000002,2035,male,80-84,108937
E12000002,2036,male,80-84,110227
E12000002,2037,male,80-84,112716
E12000002,2038,male,80-84,115724
E12000002,2039,male,80-84,119136
E12000002,2040,male,80-84,123447
E12000002,2041,male,80-84,127787
E12000002,2042,male,80-84,132197
E12000002,2043,male,80-84,135928
E12000002,2044,male,80-84,139807
E12000002,2045,male,80-84,142890
E12000002,2046,male,80-84,144437
E12000002,2047,male,80-84,145534
E12000002,2022,male,85-89,46152
E12000002,2023,male,85-89,47607
E12000002,2024,male,85-89,49204
E12000002,2025,male,85-89,49860
E12000002,2026,male,85-89,49896
E12000002,2027,male,85-89,50673
E12000002,2028,male,85-89,52591
E12000002,2029,male,85-89,55349
E12000002,2030,male,85-89,57656
E12000002,2031,male,85-89,60614
E12000002,2032,male,85-89,68347
E12000002,2033,male,85-89,72176
E12000002,2034,male,85-89,73994
E12000002,2035,male,85-89,74952
E12000002,2036,male,85-89,75009
E12000002,2037,male,85-89,71521
E12000002,2038,male,85-89,70637
E12000002,2039,male,85-89,70441
E12000002,2040,male,85-89,70577
E12000002,2041,male,85-89,71806
E12000002,2042,male,85-89,73813
E12000002,2043,male,85-89,76237
E12000002,2044,male,85-89,78868
E12000002,2045,male,85-89,82039
E12000002,2046,male,85-89,85275
E12000002,2047,male,85-89,88575
E12000002,2022,male,90+,19944
E12000002,2023,male,90+,20340
E12000002,2024,male,90+,20806
E12000002,2025,male,90+,21673
E12000002,2026,male,90+,22655
E12000002,2027,male,90+,23678
E12000002,2028,male,90+,24812
E12000002,2029,male,90+,25792
E12000002,2030,male,90+,26459
E12000002,2031,male,90+,26817
E12000002,2032,male,90+,27658
E12000002,2033,male,90+,29160
E12000002,2034,male,90+,31017
E12000002,2035,male,90+,32437
E12000002,2036,male,90+,34045
E12000002,2037,male,90+,38512
E12000002,2038,male,90+,40853
E12000002,2039,male,90+,42247
E12000002,2040,male,90+,42940
E12000002,2041,male,90+,43310
E12000002,2042,male,90+,43413
E12000002,2043,male,90+,43901
E12000002,2044,male,90+,44354
E12000002,2045,male,90+,44714
E12000002,2046,male,90+,45630
E12000002,2047,male,90+,46893
E12000003,2022,male,0-4,150947
E12000003,2023,male,0-4,149500
E12000003,2024,male,0-4,147624
E12000003,2025,male,0-4,145247
E12000003,2026,male,0-4,143729
E12000003,2027,male,0-4,141955
E12000003,2028,male,0-4,141525
E12000003,2029,male,0-4,141175
E12000003,2030,male,0-4,140740
E12000003,2031,male,0-4,140367
E12000003,2032,male,0-4,140094
E12000003,2033,male,0-4,139918
E12000003,2034,male,0-4,139843
E12000003,2035,male,0-4,139870
E12000003,2036,male,0-4,140004
E12000003,2037,male,0-4,140249
E12000003,2038,male,0-4,140599
E12000003,2039,male,0-4,141028
E12000003,2040,male,0-4,141504
E12000003,2041,male,0-4,141996
E12000003,2042,male,0-4,142469
E12000003,2043,male,0-4,142871
E12000003,2044,male,0-4,143158
E12000003,2045,male,0-4,143317
E12000003,2046,male,0-4,143341
E12000003,2047,male,0-4,143229
E12000003,2022,male,5-9,166595
E12000003,2023,male,5-9,165191
E12000003,2024,male,5-9,164429
E12000003,2025,male,5-9,162945
E12000003,2026,male,5-9,159616
E12000003,2027,male,5-9,157102
E12000003,2028,male,5-9,154471
E12000003,2029,male,5-9,151809
E12000003,2030,male,5-9,149423
E12000003,2031,male,5-9,148059
E12000003,2032,male,5-9,146424
E12000003,2033,male,5-9,146086
E12000003,2034,male,5-9,145770
E12000003,2035,male,5-9,145346
E12000003,2036,male,5-9,144986
E12000003,2037,male,5-9,144727
E12000003,2038,male,5-9,144567
E12000003,2039,male,5-9,144508
E12000003,2040,male,5-9,144552
E12000003,2041,male,5-9,144702
E12000003,2042,male,5-9,144964
E12000003,2043,male,5-9,145333
E12000003,2044,male,5-9,145780
E12000003,2045,male,5-9,146274
E12000003,2046,male,5-9,146785
E12000003,2047,male,5-9,147279
E12000003,2022,male,10-14,174031
E12000003,2023,male,10-14,174945
E12000003,2024,male,10-14,174526
E12000003,2025,male,10-14,173328
E12000003,2026,male,10-14,172276
E12000003,2027,male,10-14,170693
E12000003,2028,male,10-14,168366
E12000003,2029,male,10-14,166952
E12000003,2030,male,10-14,165428
E12000003,2031,male,10-14,162217
E12000003,2032,male,10-14,159844
E12000003,2033,male,10-14,157286
E12000003,2034,male,10-14,154658
E12000003,2035,male,10-14,152294
E12000003,2036,male,10-14,150946
E12000003,2037,male,10-14,149320
E12000003,2038,male,10-14,148994
E12000003,2039,male,10-14,148688
E12000003,2040,male,10-14,148273
E12000003,2041,male,10-14,147922
E12000003,2042,male,10-14,147671
E12000003,2043,male,10-14,147521
E12000003,2044,male,10-14,147472
E12000003,2045,male,10-14,147525
E12000003,2046,male,10-14,147684
E12000003,2047,male,10-14,147957
E12000003,2022,male,15-19,170142
E12000003,2023,male,15-19,175877
E12000003,2024,male,15-19,178727
E12000003,2025,male,15-19,180733
E12000003,2026,male,15-19,183262
E12000003,2027,male,15-19,185307
E12000003,2028,male,15-19,185443
E12000003,2029,male,15-19,184604
E12000003,2030,male,15-19,183544
E12000003,2031,male,15-19,182578
E12000003,2032,male,15-19,180904
E12000003,2033,male,15-19,178547
E12000003,2034,male,15-19,177154
E12000003,2035,male,15-19,175659
E12000003,2036,male,15-19,172375
E12000003,2037,male,15-19,170040
E12000003,2038,male,15-19,167366
E12000003,2039,male,15-19,164678
E12000003,2040,male,15-19,162266
E12000003,2041,male,15-19,160966
E12000003,2042,male,15-19,159157
E12000003,2043,male,15-19,158848
E12000003,2044,male,15-19,158586
E12000003,2045,male,15-19,158195
E12000003,2046,male,15-19,157858
E12000003,2047,male,15-19,157622
E12000003,2022,male,20-24,176116
E12000003,2023,male,20-24,180638
E12000003,2024,male,20-24,185985
E12000003,2025,male,20-24,189145
E12000003,2026,male,20-24,191724
E12000003,2027,male,20-24,194044
E12000003,2028,male,20-24,197217
E12000003,2029,male,20-24,199224
E12000003,2030,male,20-24,201527
E12000003,2031,male,20-24,204410
E12000003,2032,male,20-24,206633
E12000003,2033,male,20-24,206781
E12000003,2034,male,20-24,205915
E12000003,2035,male,20-24,204645
E12000003,2036,male,20-24,203544
E12000003,2037,male,20-24,201810
E12000003,2038,male,20-24,199565
E12000003,2039,male,20-24,198025
E12000003,2040,male,20-24,196364
E12000003,2041,male,20-24,193102
E12000003,2042,male,20-24,190863
E12000003,2043,male,20-24,187969
E12000003,2044,male,20-24,185264
E12000003,2045,male,20-24,183002
E12000003,2046,male,20-24,181695
E12000003,2047,male,20-24,180092
E12000003,2022,male,25-29,173791
E12000003,2023,male,25-29,177503
E12000003,2024,male,25-29,180016
E12000003,2025,male,25-29,179796
E12000003,2026,male,25-29,178384
E12000003,2027,male,25-29,176726
E12000003,2028,male,25-29,176371
E12000003,2029,male,25-29,177714
E12000003,2030,male,25-29,180106
E12000003,2031,male,25-29,182868
E12000003,2032,male,25-29,185545
E12000003,2033,male,25-29,188718
E12000003,2034,male,25-29,190473
E12000003,2035,male,25-29,192499
E12000003,2036,male,25-29,195161
E12000003,2037,male,25-29,197196
E12000003,2038,male,25-29,197292
E12000003,2039,male,25-29,196649
E12000003,2040,male,25-29,195579
E12000003,2041,male,25-29,194521
E12000003,2042,male,25-29,192881
E12000003,2043,male,25-29,190956
E12000003,2044,male,25-29,189651
E12000003,2045,male,25-29,188187
E12000003,2046,male,25-29,185308
E12000003,2047,male,25-29,183353
E12000003,2022,male,30-34,182007
E12000003,2023,male,30-34,185996
E12000003,2024,male,30-34,189587
E12000003,2025,male,30-34,189381
E12000003,2026,male,30-34,187857
E12000003,2027,male,30-34,187285
E12000003,2028,male,30-34,187200
E12000003,2029,male,30-34,187214
E12000003,2030,male,30-34,187080
E12000003,2031,male,30-34,186388
E12000003,2032,male,30-34,185373
E12000003,2033,male,30-34,185464
E12000003,2034,male,30-34,186809
E12000003,2035,male,30-34,189106
E12000003,2036,male,30-34,191786
E12000003,2037,male,30-34,194419
E12000003,2038,male,30-34,197517
E12000003,2039,male,30-34,199222
E12000003,2040,male,30-34,201212
E12000003,2041,male,30-34,203860
E12000003,2042,male,30-34,205898
E12000003,2043,male,30-34,205997
E12000003,2044,male,30-34,205399
E12000003,2045,male,30-34,204361
E12000003,2046,male,30-34,203291
E12000003,2047,male,30-34,201635
E12000003,2022,male,35-39,174991
E12000003,2023,male,35-39,180046
E12000003,2024,male,35-39,184177
E12000003,2025,male,35-39,187243
E12000003,2026,male,35-39,190031
E12000003,2027,male,35-39,192721
E12000003,2028,male,35-39,193920
E12000003,2029,male,35-39,195518
E12000003,2030,male,35-39,195300
E12000003,2031,male,35-39,194224
E12000003,2032,male,35-39,194141
E12000003,2033,male,35-39,194381
E12000003,2034,male,35-39,194590
E12000003,2035,male,35-39,194583
E12000003,2036,male,35-39,194020
E12000003,2037,male,35-39,193091
E12000003,2038,male,35-39,193281
E12000003,2039,male,35-39,194644
E12000003,2040,male,35-39,196933
E12000003,2041,male,35-39,199584
E12000003,2042,male,35-39,202210
E12000003,2043,male,35-39,205290
E12000003,2044,male,35-39,206986
E12000003,2045,male,35-39,208971
E12000003,2046,male,35-39,211629
E12000003,2047,male,35-39,213678
E12000003,2022,male,40-44,165639
E12000003,2023,male,40-44,171125
E12000003,2024,male,40-44,173961
E12000003,2025,male,40-44,175613
E12000003,2026,male,40-44,178126
E12000003,2027,male,40-44,180659
E12000003,2028,male,40-44,184013
E12000003,2029,male,40-44,186917
E12000003,2030,male,40-44,189885
E12000003,2031,male,40-44,192897
E12000003,2032,male,40-44,195826
E12000003,2033,male,40-44,197172
E12000003,2034,male,40-44,198833
E12000003,2035,male,40-44,198717
E12000003,2036,male,40-44,197753
E12000003,2037,male,40-44,197778
E12000003,2038,male,40-44,198107
E12000003,2039,male,40-44,198414
E12000003,2040,male,40-44,198488
E12000003,2041,male,40-44,198014
E12000003,2042,male,40-44,197153
E12000003,2043,male,40-44,197415
E12000003,2044,male,40-44,198800
E12000003,2045,male,40-44,201091
E12000003,2046,male,40-44,203730
E12000003,2047,male,40-44,206354
E12000003,2022,male,45-49,159115
E12000003,2023,male,45-49,155518
E12000003,2024,male,45-49,156831
E12000003,2025,male,45-49,160192
E12000003,2026,male,45-49,163674
E12000003,2027,male,45-49,168143
E12000003,2028,male,45-49,172576
E12000003,2029,male,45-49,174690
E12000003,2030,male,45-49,176324
E12000003,2031,male,45-49,178930
E12000003,2032,male,45-49,181620
E12000003,2033,male,45-49,185093
E12000003,2034,male,45-49,188053
E12000003,2035,male,45-49,191017
E12000003,2036,male,45-49,194050
E12000003,2037,male,45-49,196984
E12000003,2038,male,45-49,198335
E12000003,2039,male,45-49,200013
E12000003,2040,male,45-49,199977
E12000003,2041,male,45-49,199104
E12000003,2042,male,45-49,199217
E12000003,2043,male,45-49,199623
E12000003,2044,male,45-49,200008
E12000003,2045,male,45-49,200148
E12000003,2046,male,45-49,199744
E12000003,2047,male,45-49,198941
E12000003,2022,male,50-54,185692
E12000003,2023,male,50-54,182544
E12000003,2024,male,50-54,177513
E12000003,2025,male,50-54,172023
E12000003,2026,male,50-54,165360
E12000003,2027,male,50-54,159459
E12000003,2028,male,50-54,155489
E12000003,2029,male,50-54,156460
E12000003,2030,male,50-54,159813
E12000003,2031,male,50-54,163377
E12000003,2032,male,50-54,167896
E12000003,2033,male,50-54,172320
E12000003,2034,male,50-54,174439
E12000003,2035,male,50-54,176097
E12000003,2036,male,50-54,178684
E12000003,2037,male,50-54,181385
E12000003,2038,male,50-54,184881
E12000003,2039,male,50-54,187869
E12000003,2040,male,50-54,190830
E12000003,2041,male,50-54,193881
E12000003,2042,male,50-54,196820
E12000003,2043,male,50-54,198179
E12000003,2044,male,50-54,199876
E12000003,2045,male,50-54,199912
E12000003,2046,male,50-54,199126
E12000003,2047,male,50-54,199322
E12000003,2022,male,55-59,186111
E12000003,2023,male,55-59,186767
E12000003,2024,male,55-59,186443
E12000003,2025,male,55-59,185210
E12000003,2026,male,55-59,185241
E12000003,2027,male,55-59,183036
E12000003,2028,male,55-59,179667
E12000003,2029,male,55-59,174578
E12000003,2030,male,55-59,169338
E12000003,2031,male,55-59,163010
E12000003,2032,male,55-59,157425
E12000003,2033,male,55-59,153730
E12000003,2034,male,55-59,154796
E12000003,2035,male,55-59,158158
E12000003,2036,male,55-59,161726
E12000003,2037,male,55-59,166196
E12000003,2038,male,55-59,170548
E12000003,2039,male,55-59,172654
E12000003,2040,male,55-59,174338
E12000003,2041,male,55-59,176911
E12000003,2042,male,55-59,179617
E12000003,2043,male,55-59,183123
E12000003,2044,male,55-59,186130
E12000003,2045,male,55-59,189084
E12000003,2046,male,55-59,192148
E12000003,2047,male,55-59,195087
E12000003,2022,male,60-64,166803
E12000003,2023,male,60-64,170510
E12000003,2024,male,60-64,174397
E12000003,2025,male,60-64,177887
E12000003,2026,male,60-64,179610
E12000003,2027,male,60-64,180760
E12000003,2028,male,60-64,181194
E12000003,2029,male,60-64,180758
E12000003,2030,male,60-64,179591
E12000003,2031,male,60-64,179693
E12000003,2032,male,60-64,177668
E12000003,2033,male,60-64,174511
E12000003,2034,male,60-64,169686
E12000003,2035,male,60-64,164759
E12000003,2036,male,60-64,158779
E12000003,2037,male,60-64,153514
E12000003,2038,male,60-64,150098
E12000003,2039,male,60-64,151258
E12000003,2040,male,60-64,154618
E12000003,2041,male,60-64,158172
E12000003,2042,male,60-64,162565
E12000003,2043,male,60-64,166815
E12000003,2044,male,60-64,168900
E12000003,2045,male,60-64,170611
E12000003,2046,male,60-64,173170
E12000003,2047,male,60-64,175872
E12000003,2022,male,65-69,140445
E12000003,2023,male,65-69,143136
E12000003,2024,male,65-69,145952
E12000003,2025,male,65-69,149936
E12000003,2026,male,65-69,153968
E12000003,2027,male,65-69,158193
E12000003,2028,male,65-69,161721
E12000003,2029,male,65-69,165398
E12000003,2030,male,65-69,168777
E12000003,2031,male,65-69,170515
E12000003,2032,male,65-69,171709
E12000003,2033,male,65-69,172180
E12000003,2034,male,65-69,171841
E12000003,2035,male,65-69,170788
E12000003,2036,male,65-69,170956
E12000003,2037,male,65-69,169120
E12000003,2038,male,65-69,166216
E12000003,2039,male,65-69,161737
E12000003,2040,male,65-69,157207
E12000003,2041,male,65-69,151677
E12000003,2042,male,65-69,146823
E12000003,2043,male,65-69,143747
E12000003,2044,male,65-69,145004
E12000003,2045,male,65-69,148331
E12000003,2046,male,65-69,151832
E12000003,2047,male,65-69,156095
